"experiment","jobId","nodes","procs","sample","problemSize","rank","ioTime","setupTime","computeTime","mpiTime","totalTime"
"baseline",1445538,2,32,4,2048,1,0.0,0.85109,0.206582,0.195663,1.057677
"baseline",1445538,2,32,4,2048,0,1.255985,0.022824,0.185055,0.180267,1.47605
"baseline",1445538,2,32,5,4096,31,0.0,3.81865,3.21126,0.243242,7.029914
"baseline",1445538,2,32,5,4096,30,0.0,3.818725,3.21318,0.214409,7.031908
"baseline",1445538,2,32,5,4096,29,0.0,3.818402,3.215119,0.20514,7.033524
"baseline",1445538,2,32,5,4096,28,0.0,3.822865,3.218549,0.237813,7.041418
"baseline",1445538,2,32,5,4096,27,0.0,3.827154,3.220696,0.224201,7.047853
"baseline",1445538,2,32,5,4096,26,0.0,3.830858,3.22293,0.258964,7.053791
"baseline",1445538,2,32,5,4096,25,0.0,3.843457,3.225141,0.31539,7.068601
"baseline",1445538,2,32,5,4096,24,0.0,3.8535,3.227414,0.34447,7.080917
"baseline",1445538,2,32,5,4096,23,0.0,3.865304,3.229637,0.943496,7.094944
"baseline",1445538,2,32,5,4096,22,0.0,3.873795,3.231889,0.950839,7.105687
"baseline",1445538,2,32,5,4096,21,0.0,3.883805,3.234206,1.170715,7.118012
"baseline",1445538,2,32,5,4096,20,0.0,3.890803,3.237215,1.173907,7.12802
"baseline",1445538,2,32,5,4096,19,0.0,3.895061,3.240411,0.988073,7.135473
"baseline",1445538,2,32,5,4096,18,0.0,3.907437,3.243095,1.018939,7.150534
"baseline",1445538,2,32,5,4096,17,0.0,3.917363,3.245855,1.037178,7.163221
"baseline",1445538,2,32,5,4096,16,0.0,3.929597,3.248675,1.175686,7.178277
"baseline",1445538,2,32,5,4096,15,0.0,3.800221,3.251361,1.471178,7.051585
"baseline",1445538,2,32,5,4096,14,0.0,3.792688,3.253741,1.474075,7.046432
"baseline",1445538,2,32,5,4096,13,0.0,3.787972,3.256492,1.499273,7.044467
"baseline",1445538,2,32,5,4096,12,0.0,3.816557,3.259331,1.549703,7.075892
"baseline",1445538,2,32,5,4096,11,0.0,3.78603,3.262218,1.589218,7.048251
"baseline",1445538,2,32,5,4096,10,0.0,3.800096,3.26513,1.665159,7.06523
"baseline",1445538,2,32,5,4096,9,0.0,3.796336,3.26806,1.733943,7.064399
"baseline",1445538,2,32,5,4096,8,0.0,3.779636,3.271055,1.847482,7.050693
"baseline",1445538,2,32,5,4096,7,0.0,3.806161,3.273529,2.688985,7.079693
"baseline",1445538,2,32,5,4096,6,0.0,3.783472,3.276111,2.73055,7.059586
"baseline",1445538,2,32,5,4096,5,0.0,3.80993,3.279182,2.778771,7.089115
"baseline",1445538,2,32,5,4096,4,0.0,3.799293,3.282393,2.83022,7.081689
"baseline",1445538,2,32,5,4096,3,0.0,3.772028,3.285704,2.886488,7.057735
"baseline",1445538,2,32,5,4096,2,0.0,3.780007,3.289078,2.957408,7.069089
"baseline",1445538,2,32,5,4096,1,0.0,3.791249,3.292421,3.089101,7.083672
"baseline",1445538,2,32,5,4096,0,3.739316,0.052891,3.243547,3.210185,7.083095
"baseline",1445538,2,32,6,8192,31,0.0,13.992759,29.120185,1.197515,43.112948
"baseline",1445538,2,32,6,8192,30,0.0,13.988804,29.129162,1.669564,43.117969
"baseline",1445538,2,32,6,8192,29,0.0,13.984208,29.138064,1.258373,43.122276
"baseline",1445538,2,32,6,8192,28,0.0,13.981715,29.147391,1.27526,43.129109
"baseline",1445538,2,32,6,8192,27,0.0,13.978359,29.156902,1.319701,43.135264
"baseline",1445538,2,32,6,8192,26,0.0,13.979668,29.168009,1.568632,43.147681
"baseline",1445538,2,32,6,8192,25,0.0,13.979103,29.178136,1.886122,43.157242
"baseline",1445538,2,32,6,8192,24,0.0,13.978928,29.188318,2.138182,43.16725
"baseline",1445538,2,32,6,8192,23,0.0,13.987544,29.198341,4.636187,43.185888
"baseline",1445538,2,32,6,8192,22,0.0,13.985608,29.210863,4.70117,43.196474
"baseline",1445538,2,32,6,8192,21,0.0,13.989219,29.22209,4.924847,43.211312
"baseline",1445538,2,32,6,8192,20,0.0,13.988894,29.233569,5.662702,43.222466
"baseline",1445538,2,32,6,8192,19,0.0,13.993451,29.245201,5.527491,43.238656
"baseline",1445538,2,32,6,8192,18,0.0,13.995085,29.258652,5.889157,43.25374
"baseline",1445538,2,32,6,8192,17,0.0,13.997328,29.270901,6.508066,43.268233
"baseline",1445538,2,32,6,8192,16,0.0,14.002852,29.283368,7.226909,43.286224
"baseline",1445538,2,32,6,8192,15,0.0,13.859078,29.296368,12.194704,43.15545
"baseline",1445538,2,32,6,8192,14,0.0,13.854822,29.308295,12.401274,43.16312
"baseline",1445538,2,32,6,8192,13,0.0,13.849323,29.320404,12.787,43.169729
"baseline",1445538,2,32,6,8192,12,0.0,13.8462,29.332805,13.232654,43.179008
"baseline",1445538,2,32,6,8192,11,0.0,13.842309,29.345485,13.842271,43.187797
"baseline",1445538,2,32,6,8192,10,0.0,13.823155,29.358418,14.670213,43.181577
"baseline",1445538,2,32,6,8192,9,0.0,13.831245,29.371563,15.599247,43.202813
"baseline",1445538,2,32,6,8192,8,0.0,13.831887,29.384871,16.736871,43.216762
"baseline",1445538,2,32,6,8192,7,0.0,13.809133,29.398745,22.846642,43.207882
"baseline",1445538,2,32,6,8192,6,0.0,13.797091,29.412575,23.216125,43.209669
"baseline",1445538,2,32,6,8192,5,0.0,13.814142,29.426537,23.711579,43.240684
"baseline",1445538,2,32,6,8192,4,0.0,13.783675,29.440878,24.333615,43.224555
"baseline",1445538,2,32,6,8192,3,0.0,13.784763,29.455437,25.163423,43.240203
"baseline",1445538,2,32,6,8192,2,0.0,13.798393,29.470159,26.326663,43.268555
"baseline",1445538,2,32,6,8192,1,0.0,13.780747,29.485359,27.676298,43.266109
"baseline",1445538,2,32,6,8192,0,13.593295,0.244069,29.257204,29.008822,43.282975
"baseline",1445539,2,32,1,64,31,0.0,3.6e-5,0.000445,0.000355,0.000484
"baseline",1445539,2,32,1,64,30,0.0,3.8e-5,0.00307,0.002982,0.00311
"baseline",1445539,2,32,1,64,29,0.0,3.9e-5,0.006817,0.00672,0.006859
"baseline",1445539,2,32,1,64,28,0.0,3.7e-5,0.013293,0.013201,0.013335
"baseline",1445539,2,32,1,64,27,0.0,3.7e-5,0.020219,0.020133,0.020259
"baseline",1445539,2,32,1,64,26,0.0,0.008219,0.024009,0.02391,0.032231
"baseline",1445539,2,32,1,64,25,0.0,0.017902,0.024086,0.023992,0.041993
"baseline",1445539,2,32,1,64,24,0.0,0.024187,0.024164,0.024068,0.048355
"baseline",1445539,2,32,1,64,23,0.0,0.036856,0.024234,0.024151,0.061092
"baseline",1445539,2,32,1,64,22,0.0,0.047,0.024377,0.024282,0.071381
"baseline",1445539,2,32,1,64,21,0.0,0.054986,0.024441,0.024345,0.07943
"baseline",1445539,2,32,1,64,20,0.0,0.065136,0.024515,0.024421,0.089654
"baseline",1445539,2,32,1,64,19,0.0,0.07643,0.024586,0.024487,0.101018
"baseline",1445539,2,32,1,64,18,0.0,0.084813,0.024655,0.024554,0.109471
"baseline",1445539,2,32,1,64,17,0.0,0.099698,0.024726,0.024632,0.124428
"baseline",1445539,2,32,1,64,16,0.0,0.114872,0.02481,0.024713,0.139686
"baseline",1445539,2,32,1,64,15,0.0,4.9e-5,0.005631,0.005569,0.005683
"baseline",1445539,2,32,1,64,14,0.0,4.4e-5,0.001703,0.001645,0.001751
"baseline",1445539,2,32,1,64,13,0.0,0.000108,0.023527,0.023441,0.023639
"baseline",1445539,2,32,1,64,12,0.0,4.3e-5,0.019087,0.019,0.019133
"baseline",1445539,2,32,1,64,11,0.0,4.5e-5,0.01219,0.012097,0.012238
"baseline",1445539,2,32,1,64,10,0.0,4.6e-5,0.014108,0.01402,0.014157
"baseline",1445539,2,32,1,64,9,0.0,4.6e-5,0.003118,0.003038,0.003169
"baseline",1445539,2,32,1,64,8,0.0,8.4e-5,0.021378,0.021306,0.021464
"baseline",1445539,2,32,1,64,7,0.0,4.5e-5,0.016859,0.016772,0.016907
"baseline",1445539,2,32,1,64,6,0.0,4.3e-5,0.007902,0.007817,0.007948
"baseline",1445539,2,32,1,64,5,0.0,4.6e-5,0.005829,0.005729,0.005877
"baseline",1445539,2,32,1,64,4,0.0,4.4e-5,0.004507,0.004416,0.004552
"baseline",1445539,2,32,1,64,3,0.0,0.001682,0.025845,0.025786,0.027531
"baseline",1445539,2,32,1,64,2,0.0,4.4e-5,0.008992,0.008933,0.009039
"baseline",1445539,2,32,1,64,1,0.0,0.006894,0.025987,0.025925,0.032886
"baseline",1445539,2,32,1,64,0,0.00535,0.000272,0.025932,0.025868,0.031587
"baseline",1445539,2,32,2,512,31,0.0,0.035206,0.006313,0.004963,0.041521
"baseline",1445539,2,32,2,512,30,0.0,0.038296,0.006394,0.00502,0.044693
"baseline",1445539,2,32,2,512,29,0.0,0.042183,0.006475,0.005115,0.048662
"baseline",1445539,2,32,2,512,28,0.0,0.0498,0.00658,0.005245,0.056384
"baseline",1445539,2,32,2,512,27,0.0,0.057055,0.00667,0.005334,0.063727
"baseline",1445539,2,32,2,512,26,0.0,0.066844,0.00676,0.005415,0.073609
"baseline",1445539,2,32,2,512,25,0.0,0.073628,0.006848,0.005541,0.080481
"baseline",1445539,2,32,2,512,24,0.0,0.083196,0.006946,0.005665,0.090145
"baseline",1445539,2,32,2,512,23,0.0,0.096368,0.007042,0.005759,0.103412
"baseline",1445539,2,32,2,512,22,0.0,0.105576,0.007198,0.005933,0.112777
"baseline",1445539,2,32,2,512,21,0.0,0.116724,0.007276,0.006051,0.124003
"baseline",1445539,2,32,2,512,20,0.0,0.125514,0.007379,0.006146,0.132895
"baseline",1445539,2,32,2,512,19,0.0,0.137195,0.007462,0.006279,0.14466
"baseline",1445539,2,32,2,512,18,0.0,0.146125,0.007542,0.006395,0.153669
"baseline",1445539,2,32,2,512,17,0.0,0.15937,0.007628,0.006539,0.167001
"baseline",1445539,2,32,2,512,16,0.0,0.173055,0.007721,0.006657,0.18078
"baseline",1445539,2,32,2,512,15,0.0,0.035879,0.007861,0.006823,0.043742
"baseline",1445539,2,32,2,512,14,0.0,0.044627,0.008003,0.007012,0.052633
"baseline",1445539,2,32,2,512,13,0.0,0.063721,0.008147,0.007209,0.071872
"baseline",1445539,2,32,2,512,12,0.0,0.040664,0.008312,0.007429,0.048979
"baseline",1445539,2,32,2,512,11,0.0,0.034668,0.008455,0.007622,0.043126
"baseline",1445539,2,32,2,512,10,0.0,0.057729,0.008597,0.007824,0.06633
"baseline",1445539,2,32,2,512,9,0.0,0.048198,0.008742,0.008003,0.056943
"baseline",1445539,2,32,2,512,8,0.0,0.045629,0.0089,0.008221,0.054532
"baseline",1445539,2,32,2,512,7,0.0,0.054956,0.009081,0.008462,0.064039
"baseline",1445539,2,32,2,512,6,0.0,0.042178,0.009254,0.008702,0.051435
"baseline",1445539,2,32,2,512,5,0.0,0.038795,0.009386,0.008885,0.048184
"baseline",1445539,2,32,2,512,4,0.0,0.052146,0.009544,0.009117,0.061695
"baseline",1445539,2,32,2,512,3,0.0,0.050196,0.009682,0.009325,0.059882
"baseline",1445539,2,32,2,512,2,0.0,0.037096,0.009821,0.009531,0.046919
"baseline",1445539,2,32,2,512,1,0.0,0.035966,0.009963,0.00974,0.045931
"baseline",1445539,2,32,2,512,0,0.060303,0.001339,0.008909,0.008733,0.071533
"baseline",1445539,2,32,3,1024,31,0.0,0.209201,0.023196,0.012253,0.232399
"baseline",1445539,2,32,3,1024,30,0.0,0.211844,0.023545,0.012735,0.235392
"baseline",1445539,2,32,3,1024,29,0.0,0.215663,0.023911,0.013146,0.239578
"baseline",1445539,2,32,3,1024,28,0.0,0.219846,0.024302,0.013346,0.244152
"baseline",1445539,2,32,3,1024,27,0.0,0.225365,0.024683,0.013675,0.25005
"baseline",1445539,2,32,3,1024,26,0.0,0.233624,0.025072,0.014525,0.2587
"baseline",1445539,2,32,3,1024,25,0.0,0.243838,0.02547,0.014444,0.269311
