"experiment","jobId","nodes","procs","sample","problemSize","rank","ioTime","setupTime","computeTime","mpiTime","totalTime"
"baseline","1445523","4","64","6","8192","58","0.0","15.61396","14.391271","2.086498","30.005237"
"baseline","1445523","4","64","6","8192","57","0.0","15.609712","14.396179","2.445512","30.005896"
"baseline","1445523","4","64","6","8192","56","0.0","15.60547","14.401172","2.883828","30.006649"
"baseline","1445523","4","64","6","8192","55","0.0","15.601143","14.406045","2.438755","30.007193"
"baseline","1445523","4","64","6","8192","54","0.0","15.596864","14.411118","2.283309","30.007986"
"baseline","1445523","4","64","6","8192","53","0.0","15.591144","14.417735","2.159629","30.008883"
"baseline","1445523","4","64","6","8192","52","0.0","15.586868","14.422997","2.150529","30.009869"
"baseline","1445523","4","64","6","8192","51","0.0","15.582574","14.428315","2.181412","30.010895"
"baseline","1445523","4","64","6","8192","50","0.0","15.578271","14.433708","2.314609","30.011984"
"baseline","1445523","4","64","6","8192","49","0.0","15.573928","14.439187","2.627686","30.013121"
"baseline","1445523","4","64","6","8192","48","0.0","15.569611","14.444718","2.821192","30.014335"
"baseline","1445523","4","64","6","8192","47","0.0","15.56569","14.450691","3.377137","30.016387"
"baseline","1445523","4","64","6","8192","46","0.0","15.561432","14.456454","3.260445","30.017895"
"baseline","1445523","4","64","6","8192","45","0.0","15.555802","14.463585","3.173252","30.019394"
"baseline","1445523","4","64","6","8192","44","0.0","15.551514","14.469443","3.083224","30.020962"
"baseline","1445523","4","64","6","8192","43","0.0","15.547209","14.475384","3.21854","30.022597"
"baseline","1445523","4","64","6","8192","42","0.0","15.542907","14.481361","3.38298","30.024274"
"baseline","1445523","4","64","6","8192","41","0.0","15.538595","14.487392","3.789773","30.025992"
"baseline","1445523","4","64","6","8192","40","0.0","15.53422","14.493589","4.222074","30.027816"
"baseline","1445523","4","64","6","8192","39","0.0","15.529822","14.499951","4.133032","30.029779"
"baseline","1445523","4","64","6","8192","38","0.0","15.525445","14.50642","4.124662","30.031869"
"baseline","1445523","4","64","6","8192","37","0.0","15.519694","14.514159","4.056295","30.033857"
"baseline","1445523","4","64","6","8192","36","0.0","15.515297","14.520595","4.082078","30.035899"
"baseline","1445523","4","64","6","8192","35","0.0","15.510837","14.527153","4.177539","30.037995"
"baseline","1445523","4","64","6","8192","34","0.0","15.506383","14.533761","4.331582","30.040149"
"baseline","1445523","4","64","6","8192","33","0.0","15.501982","14.540369","4.664209","30.042355"
"baseline","1445523","4","64","6","8192","32","0.0","15.497546","14.547084","4.931344","30.044635"
"baseline","1445523","4","64","6","8192","31","0.0","15.492362","14.554134","5.744484","30.0465"
"baseline","1445523","4","64","6","8192","30","0.0","15.487985","14.561239","5.756149","30.049232"
"baseline","1445523","4","64","6","8192","29","0.0","15.483613","14.568241","5.718451","30.051861"
"baseline","1445523","4","64","6","8192","28","0.0","15.4779","14.576629","5.781558","30.054536"
"baseline","1445523","4","64","6","8192","27","0.0","15.473561","14.583707","5.901147","30.057272"
"baseline","1445523","4","64","6","8192","26","0.0","15.469146","14.59088","6.122526","30.060035"
"baseline","1445523","4","64","6","8192","25","0.0","15.464751","14.59811","6.424543","30.062864"
"baseline","1445523","4","64","6","8192","24","0.0","15.460377","14.605379","6.818383","30.06576"
"baseline","1445523","4","64","6","8192","23","0.0","15.455975","14.612984","7.186514","30.068965"
"baseline","1445523","4","64","6","8192","22","0.0","15.451546","14.620506","7.227113","30.072057"
"baseline","1445523","4","64","6","8192","21","0.0","15.447114","14.627985","7.273288","30.075102"
"baseline","1445523","4","64","6","8192","20","0.0","15.441295","14.636877","7.458506","30.07818"
"baseline","1445523","4","64","6","8192","19","0.0","15.436805","14.644504","7.531051","30.081317"
"baseline","1445523","4","64","6","8192","18","0.0","15.432325","14.65217","7.835189","30.084498"
"baseline","1445523","4","64","6","8192","17","0.0","15.427886","14.659823","7.993232","30.087717"
"baseline","1445523","4","64","6","8192","16","0.0","15.423415","14.667596","8.255339","30.091014"
"baseline","1445523","4","64","6","8192","15","0.0","15.419526","14.676086","9.912909","30.095621"
"baseline","1445523","4","64","6","8192","14","0.0","15.416392","14.683","9.986918","30.099396"
"baseline","1445523","4","64","6","8192","13","0.0","15.413253","14.689832","10.076459","30.103089"
"baseline","1445523","4","64","6","8192","12","0.0","15.410096","14.696762","10.219426","30.106867"
"baseline","1445523","4","64","6","8192","11","0.0","15.406939","14.703749","10.423812","30.110691"
"baseline","1445523","4","64","6","8192","10","0.0","15.403766","14.710805","10.622535","30.114578"
"baseline","1445523","4","64","6","8192","9","0.0","15.400583","14.717953","10.978309","30.118544"
"baseline","1445523","4","64","6","8192","8","0.0","15.397448","14.725076","11.308249","30.122532"
"baseline","1445523","4","64","6","8192","7","0.0","15.394293","14.732663","13.065545","30.126958"
"baseline","1445523","4","64","6","8192","6","0.0","15.39135","14.739784","13.164407","30.131139"
"baseline","1445523","4","64","6","8192","5","0.0","15.388388","14.746956","13.2719","30.13535"
"baseline","1445523","4","64","6","8192","4","0.0","15.385412","14.754199","13.452192","30.139616"
"baseline","1445523","4","64","6","8192","3","0.0","15.382435","14.761501","13.658325","30.143941"
"baseline","1445523","4","64","6","8192","2","0.0","15.379444","14.768925","13.956583","30.148372"
"baseline","1445523","4","64","6","8192","1","0.0","15.37648","14.776316","14.307966","30.152799"
"baseline","1445523","4","64","6","8192","0","15.044621","0.402775","14.517407","14.449485","30.163189"
"baseline","1445540","4","64","1","64","63","0.0","0.138456","0.688259","0.688111","0.826723"
"baseline","1445540","4","64","1","64","62","0.0","0.138457","0.688433","0.688291","0.826899"
"baseline","1445540","4","64","1","64","61","0.0","0.138454","0.688602","0.688458","0.827073"
"baseline","1445540","4","64","1","64","60","0.0","0.13845","0.68879","0.688649","0.827253"
"baseline","1445540","4","64","1","64","59","0.0","0.138453","0.688964","0.688796","0.827422"
"baseline","1445540","4","64","1","64","58","0.0","0.138446","0.689144","0.688998","0.827599"
"baseline","1445540","4","64","1","64","57","0.0","0.13844","0.689324","0.689149","0.827769"
"baseline","1445540","4","64","1","64","56","0.0","0.138444","0.689513","0.689327","0.827966"
"baseline","1445540","4","64","1","64","55","0.0","0.138477","0.689661","0.689528","0.828152"
"baseline","1445540","4","64","1","64","54","0.0","0.138461","0.68981","0.689668","0.828284"
"baseline","1445540","4","64","1","64","53","0.0","0.138474","0.689975","0.689838","0.828456"
"baseline","1445540","4","64","1","64","52","0.0","0.13847","0.690144","0.690006","0.828621"
"baseline","1445540","4","64","1","64","51","0.0","0.138499","0.690273","0.690166","0.828775"
"baseline","1445540","4","64","1","64","50","0.0","0.138473","0.690455","0.690315","0.828941"
"baseline","1445540","4","64","1","64","49","0.0","0.138477","0.690619","0.690482","0.829106"
"baseline","1445540","4","64","1","64","48","0.0","0.138474","0.690802","0.690637","0.829282"
"baseline","1445540","4","64","1","64","47","0.0","0.139289","0.690978","0.690835","0.830279"
"baseline","1445540","4","64","1","64","46","0.0","0.139288","0.691144","0.691005","0.83044"
"baseline","1445540","4","64","1","64","45","0.0","0.13929","0.691311","0.691166","0.830606"
"baseline","1445540","4","64","1","64","44","0.0","0.139282","0.691518","0.691349","0.830815"
"baseline","1445540","4","64","1","64","43","0.0","0.139279","0.691728","0.69155","0.831022"
"baseline","1445540","4","64","1","64","42","0.0","0.139275","0.691898","0.691754","0.831184"
"baseline","1445540","4","64","1","64","41","0.0","0.139279","0.692063","0.691907","0.831349"
"baseline","1445540","4","64","1","64","40","0.0","0.139274","0.692262","0.692127","0.831547"
"baseline","1445540","4","64","1","64","39","0.0","0.139273","0.69242","0.69229","0.8317"
"baseline","1445540","4","64","1","64","38","0.0","0.139271","0.692566","0.692436","0.831851"
"baseline","1445540","4","64","1","64","37","0.0","0.139268","0.692723","0.692592","0.832"
"baseline","1445540","4","64","1","64","36","0.0","0.139265","0.692881","0.692743","0.832153"
"baseline","1445540","4","64","1","64","35","0.0","0.139263","0.693036","0.6929","0.832305"
"baseline","1445540","4","64","1","64","34","0.0","0.139262","0.693189","0.693067","0.832458"
"baseline","1445540","4","64","1","64","33","0.0","0.139262","0.693348","0.693207","0.832616"
"baseline","1445540","4","64","1","64","32","0.0","0.139269","0.693507","0.693363","0.832781"
"baseline","1445540","4","64","1","64","31","0.0","0.139355","0.693654","0.69352","0.833014"
"baseline","1445540","4","64","1","64","30","0.0","0.139353","0.693812","0.693679","0.833172"
"baseline","1445540","4","64","1","64","29","0.0","0.139347","0.693967","0.693848","0.833321"
"baseline","1445540","4","64","1","64","28","0.0","0.139346","0.694134","0.694001","0.833489"
"baseline","1445540","4","64","1","64","27","0.0","0.139345","0.69429","0.694161","0.833641"
"baseline","1445540","4","64","1","64","26","0.0","0.139344","0.694466","0.694324","0.833814"
"baseline","1445540","4","64","1","64","25","0.0","0.139341","0.694628","0.69449","0.833978"
"baseline","1445540","4","64","1","64","24","0.0","0.13934","0.694794","0.694655","0.834142"
"baseline","1445540","4","64","1","64","23","0.0","0.138828","0.694943","0.694812","0.833775"
"baseline","1445540","4","64","1","64","22","0.0","0.138823","0.695085","0.694944","0.833915"
"baseline","1445540","4","64","1","64","21","0.0","0.138819","0.695224","0.695092","0.834048"
"baseline","1445540","4","64","1","64","20","0.0","0.138818","0.69537","0.695231","0.834196"
"baseline","1445540","4","64","1","64","19","0.0","0.138815","0.695524","0.695394","0.834346"
"baseline","1445540","4","64","1","64","18","0.0","0.13881","0.695672","0.695536","0.834489"
"baseline","1445540","4","64","1","64","17","0.0","0.138815","0.695815","0.695669","0.834634"
"baseline","1445540","4","64","1","64","16","0.0","0.138804","0.695971","0.695837","0.834779"
"baseline","1445540","4","64","1","64","15","0.0","0.139556","0.696116","0.695956","0.835679"
"baseline","1445540","4","64","1","64","14","0.0","0.139563","0.696249","0.696097","0.835821"
"baseline","1445540","4","64","1","64","13","0.0","0.139556","0.696386","0.696224","0.835947"
"baseline","1445540","4","64","1","64","12","0.0","0.139552","0.696543","0.696364","0.836106"
"baseline","1445540","4","64","1","64","11","0.0","0.139548","0.696681","0.696512","0.836238"
"baseline","1445540","4","64","1","64","10","0.0","0.139548","0.696812","0.696667","0.836369"
"baseline","1445540","4","64","1","64","9","0.0","0.139543","0.696959","0.696812","0.836511"
"baseline","1445540","4","64","1","64","8","0.0","0.139549","0.697104","0.696952","0.836657"
"baseline","1445540","4","64","1","64","7","0.0","0.139528","0.697225","0.697054","0.836763"
"baseline","1445540","4","64","1","64","6","0.0","0.139535","0.697341","0.69716","0.836889"
"baseline","1445540","4","64","1","64","5","0.0","0.139525","0.697483","0.69729","0.837019"
"baseline","1445540","4","64","1","64","4","0.0","0.139525","0.697637","0.697459","0.837172"
"baseline","1445540","4","64","1","64","3","0.0","0.13953","0.697773","0.697587","0.837311"
"baseline","1445540","4","64","1","64","2","0.0","0.13953","0.697896","0.697722","0.837438"
"baseline","1445540","4","64","1","64","1","0.0","0.139532","0.698021","0.697851","0.837563"
"baseline","1445540","4","64","1","64","0","0.004453","0.136685","0.698125","0.697924","0.839286"
"baseline","1445540","4","64","2","512","63","0.0","0.189972","0.689493","0.688404","0.879471"
"baseline","1445540","4","64","2","512","62","0.0","0.189959","0.689684","0.688638","0.879652"
"baseline","1445540","4","64","2","512","61","0.0","0.18996","0.689851","0.68874","0.879813"
"baseline","1445540","4","64","2","512","60","0.0","0.189959","0.690029","0.688942","0.879993"
"baseline","1445540","4","64","2","512","59","0.0","0.189937","0.690207","0.689024","0.880147"
"baseline","1445540","4","64","2","512","58","0.0","0.189928","0.690383","0.688967","0.880322"
"baseline","1445540","4","64","2","512","57","0.0","0.189919","0.690573","0.689029","0.8805"
"baseline","1445540","4","64","2","512","56","0.0","0.189912","0.690764","0.689418","0.880686"
"baseline","1445540","4","64","2","512","55","0.0","0.189898","0.690932","0.689993","0.880835"
"baseline","1445540","4","64","2","512","54","0.0","0.189888","0.691087","0.69004","0.880981"
"baseline","1445540","4","64","2","512","53","0.0","0.189879","0.691243","0.690223","0.881124"
"baseline","1445540","4","64","2","512","52","0.0","0.189874","0.691415","0.690382","0.881293"
"baseline","1445540","4","64","2","512","51","0.0","0.189847","0.691581","0.690574","0.88143"
"baseline","1445540","4","64","2","512","50","0.0","0.189849","0.691749","0.69066","0.8816"
"baseline","1445540","4","64","2","512","49","0.0","0.189854","0.691916","0.690845","0.881775"
"baseline","1445540","4","64","2","512","48","0.0","0.189845","0.692087","0.690531","0.881935"
"baseline","1445540","4","64","2","512","47","0.0","0.189295","0.69225","0.691403","0.881554"
"baseline","1445540","4","64","2","512","46","0.0","0.189292","0.692418","0.69154","0.881718"
"baseline","1445540","4","64","2","512","45","0.0","0.189279","0.692591","0.691575","0.881876"
"baseline","1445540","4","64","2","512","44","0.0","0.189267","0.692778","0.691815","0.882047"
"baseline","1445540","4","64","2","512","43","0.0","0.189263","0.69295","0.692092","0.882219"
"baseline","1445540","4","64","2","512","42","0.0","0.189249","0.693119","0.692186","0.882376"
"baseline","1445540","4","64","2","512","41","0.0","0.189238","0.693298","0.692194","0.882542"
"baseline","1445540","4","64","2","512","40","0.0","0.189231","0.693484","0.692321","0.88272"
"baseline","1445540","4","64","2","512","39","0.0","0.18919","0.693655","0.692752","0.882849"
"baseline","1445540","4","64","2","512","38","0.0","0.189183","0.693828","0.692956","0.883017"
"baseline","1445540","4","64","2","512","37","0.0","0.189174","0.693984","0.693069","0.883161"
"baseline","1445540","4","64","2","512","36","0.0","0.189174","0.69415","0.693287","0.883328"
"baseline","1445540","4","64","2","512","35","0.0","0.189125","0.694315","0.693434","0.883478"
"baseline","1445540","4","64","2","512","34","0.0","0.189155","0.694466","0.693416","0.883627"
"baseline","1445540","4","64","2","512","33","0.0","0.189123","0.694621","0.693754","0.883748"
"baseline","1445540","4","64","2","512","32","0.0","0.189102","0.694804","0.693655","0.883909"
"baseline","1445540","4","64","2","512","31","0.0","0.18945","0.694954","0.694155","0.884408"
"baseline","1445540","4","64","2","512","30","0.0","0.189438","0.695138","0.694346","0.88458"
"baseline","1445540","4","64","2","512","29","0.0","0.189433","0.6953","0.69447","0.884738"
"baseline","1445540","4","64","2","512","28","0.0","0.189416","0.695487","0.694545","0.884907"
"baseline","1445540","4","64","2","512","27","0.0","0.189411","0.695649","0.694523","0.885063"
"baseline","1445540","4","64","2","512","26","0.0","0.1894","0.69582","0.694672","0.885224"
"baseline","1445540","4","64","2","512","25","0.0","0.189399","0.695985","0.695054","0.885389"
"baseline","1445540","4","64","2","512","24","0.0","0.189396","0.696168","0.695253","0.885568"
"baseline","1445540","4","64","2","512","23","0.0","0.189335","0.696329","0.695453","0.885672"
"baseline","1445540","4","64","2","512","22","0.0","0.189327","0.696476","0.695715","0.885808"
"baseline","1445540","4","64","2","512","21","0.0","0.189313","0.696628","0.695793","0.885945"
"baseline","1445540","4","64","2","512","20","0.0","0.189311","0.696795","0.696029","0.886109"
"baseline","1445540","4","64","2","512","19","0.0","0.189303","0.696941","0.696346","0.886249"
"baseline","1445540","4","64","2","512","18","0.0","0.189293","0.697101","0.696523","0.886397"
"baseline","1445540","4","64","2","512","17","0.0","0.189287","0.697247","0.696588","0.886537"
"baseline","1445540","4","64","2","512","16","0.0","0.189278","0.697411","0.696927","0.886697"
"baseline","1445540","4","64","2","512","15","0.0","0.189381","0.69758","0.697166","0.886964"
"baseline","1445540","4","64","2","512","14","0.0","0.189365","0.697751","0.697157","0.887119"
"baseline","1445540","4","64","2","512","13","0.0","0.189359","0.697942","0.697564","0.887304"
"baseline","1445540","4","64","2","512","12","0.0","0.189342","0.69813","0.697766","0.887478"
"baseline","1445540","4","64","2","512","11","0.0","0.189318","0.698304","0.697959","0.887625"
"baseline","1445540","4","64","2","512","10","0.0","0.189283","0.698478","0.698133","0.887768"
"baseline","1445540","4","64","2","512","9","0.0","0.189263","0.698652","0.698333","0.88792"
"baseline","1445540","4","64","2","512","8","0.0","0.189235","0.698848","0.698544","0.888088"
"baseline","1445540","4","64","2","512","7","0.0","0.189521","0.699008","0.698714","0.888536"
"baseline","1445540","4","64","2","512","6","0.0","0.189493","0.699172","0.698909","0.888667"
"baseline","1445540","4","64","2","512","5","0.0","0.18947","0.699328","0.699064","0.888802"
"baseline","1445540","4","64","2","512","4","0.0","0.189441","0.699504","0.699264","0.88895"
"baseline","1445540","4","64","2","512","3","0.0","0.189419","0.699665","0.699443","0.889091"
"baseline","1445540","4","64","2","512","2","0.0","0.189391","0.699832","0.699635","0.88923"
"baseline","1445540","4","64","2","512","1","0.0","0.189366","0.700004","0.699821","0.889378"
"baseline","1445540","4","64","2","512","0","0.057473","0.133269","0.699471","0.699311","0.891235"
"baseline","1445540","4","64","3","1024","63","0.0","0.347134","0.959899","0.95397","1.307039"
"baseline","1445540","4","64","3","1024","62","0.0","0.34711","0.960108","0.954132","1.307223"
"baseline","1445540","4","64","3","1024","61","0.0","0.347078","0.960317","0.954447","1.307402"
"baseline","1445540","4","64","3","1024","60","0.0","0.347041","0.960553","0.95452","1.307597"
"baseline","1445540","4","64","3","1024","59","0.0","0.346993","0.960767","0.954861","1.307766"
"baseline","1445540","4","64","3","1024","58","0.0","0.34695","0.96099","0.955049","1.307951"
"baseline","1445540","4","64","3","1024","57","0.0","0.34692","0.961209","0.955358","1.308134"
"baseline","1445540","4","64","3","1024","56","0.0","0.346873","0.961455","0.955579","1.308334"
"baseline","1445540","4","64","3","1024","55","0.0","0.346826","0.961669","0.956211","1.308502"
"baseline","1445540","4","64","3","1024","54","0.0","0.346785","0.961861","0.9563","1.308652"
"baseline","1445540","4","64","3","1024","53","0.0","0.346756","0.962063","0.956647","1.308823"
"baseline","1445540","4","64","3","1024","52","0.0","0.346721","0.96229","0.956775","1.309019"
"baseline","1445540","4","64","3","1024","51","0.0","0.346682","0.962506","0.957097","1.309192"
"baseline","1445540","4","64","3","1024","50","0.0","0.346658","0.962717","0.957369","1.309378"
"baseline","1445540","4","64","3","1024","49","0.0","0.346625","0.96293","0.957538","1.309562"
"baseline","1445540","4","64","3","1024","48","0.0","0.346583","0.96316","0.957674","1.309745"
"baseline","1445540","4","64","3","1024","47","0.0","0.346066","0.963381","0.95784","1.309451"
"baseline","1445540","4","64","3","1024","46","0.0","0.346033","0.963604","0.958268","1.309644"
"baseline","1445540","4","64","3","1024","45","0.0","0.345996","0.963834","0.958632","1.309836"
"baseline","1445540","4","64","3","1024","44","0.0","0.345954","0.96407","0.958839","1.31003"
"baseline","1445540","4","64","3","1024","43","0.0","0.345912","0.964293","0.958971","1.31021"
"baseline","1445540","4","64","3","1024","42","0.0","0.345877","0.964513","0.959264","1.310395"
"baseline","1445540","4","64","3","1024","41","0.0","0.345838","0.96473","0.959546","1.310573"
"baseline","1445540","4","64","3","1024","40","0.0","0.345792","0.96497","0.959755","1.310768"
"baseline","1445540","4","64","3","1024","39","0.0","0.345782","0.965197","0.96041","1.310983"
"baseline","1445540","4","64","3","1024","38","0.0","0.345754","0.965397","0.96069","1.311157"
"baseline","1445540","4","64","3","1024","37","0.0","0.345712","0.965604","0.960902","1.31132"
"baseline","1445540","4","64","3","1024","36","0.0","0.345683","0.965819","0.960984","1.311505"
"baseline","1445540","4","64","3","1024","35","0.0","0.345648","0.966024","0.961442","1.311676"
"baseline","1445540","4","64","3","1024","34","0.0","0.3456","0.966241","0.961571","1.311844"
"baseline","1445540","4","64","3","1024","33","0.0","0.345558","0.966447","0.961963","1.312008"
"baseline","1445540","4","64","3","1024","32","0.0","0.345521","0.966677","0.962199","1.312202"
"baseline","1445540","4","64","3","1024","31","0.0","0.345496","0.966877","0.962745","1.312377"
"baseline","1445540","4","64","3","1024","30","0.0","0.345457","0.9671","0.96296","1.312562"
"baseline","1445540","4","64","3","1024","29","0.0","0.345418","0.967313","0.963285","1.312741"
"baseline","1445540","4","64","3","1024","28","0.0","0.34538","0.967548","0.963678","1.312935"
"baseline","1445540","4","64","3","1024","27","0.0","0.345336","0.967762","0.963815","1.313106"
"baseline","1445540","4","64","3","1024","26","0.0","0.3453","0.967974","0.964255","1.313279"
"baseline","1445540","4","64","3","1024","25","0.0","0.345261","0.968186","0.964464","1.313451"
"baseline","1445540","4","64","3","1024","24","0.0","0.345224","0.968442","0.964833","1.313669"
"baseline","1445540","4","64","3","1024","23","0.0","0.345204","0.96866","0.965322","1.313868"
"baseline","1445540","4","64","3","1024","22","0.0","0.345154","0.968867","0.965478","1.314023"
"baseline","1445540","4","64","3","1024","21","0.0","0.34512","0.969066","0.965906","1.314189"
"baseline","1445540","4","64","3","1024","20","0.0","0.345074","0.969276","0.966155","1.314354"
"baseline","1445540","4","64","3","1024","19","0.0","0.345054","0.96948","0.966526","1.314537"
"baseline","1445540","4","64","3","1024","18","0.0","0.345011","0.969685","0.966681","1.314698"
"baseline","1445540","4","64","3","1024","17","0.0","0.34499","0.96989","0.967303","1.314883"
"baseline","1445540","4","64","3","1024","16","0.0","0.344853","0.970125","0.967548","1.314981"
"baseline","1445540","4","64","3","1024","15","0.0","0.345508","0.970383","0.96805","1.315894"
"baseline","1445540","4","64","3","1024","14","0.0","0.345412","0.97067","0.968447","1.316084"
"baseline","1445540","4","64","3","1024","13","0.0","0.345296","0.97095","0.968847","1.316254"
"baseline","1445540","4","64","3","1024","12","0.0","0.345185","0.971259","0.969277","1.316446"
"baseline","1445540","4","64","3","1024","11","0.0","0.34508","0.971537","0.969702","1.316622"
"baseline","1445540","4","64","3","1024","10","0.0","0.344979","0.971835","0.970119","1.316819"
"baseline","1445540","4","64","3","1024","9","0.0","0.344872","0.972115","0.970494","1.316992"
"baseline","1445540","4","64","3","1024","8","0.0","0.344764","0.972438","0.970983","1.31721"
"baseline","1445540","4","64","3","1024","7","0.0","0.344652","0.97272","0.971402","1.317379"
"baseline","1445540","4","64","3","1024","6","0.0","0.344535","0.972998","0.971817","1.31754"
"baseline","1445540","4","64","3","1024","5","0.0","0.344421","0.973269","0.972241","1.317694"
"baseline","1445540","4","64","3","1024","4","0.0","0.344301","0.973563","0.972648","1.317867"
"baseline","1445540","4","64","3","1024","3","0.0","0.344187","0.973831","0.973027","1.318021"
"baseline","1445540","4","64","3","1024","2","0.0","0.344081","0.974101","0.973509","1.31819"
"baseline","1445540","4","64","3","1024","1","0.0","0.343979","0.974368","0.973929","1.318352"
"baseline","1445540","4","64","3","1024","0","0.212089","0.135194","0.971171","0.97083","1.321536"
"baseline","1445540","4","64","4","2048","63","0.0","1.000808","0.841917","0.78529","1.842734"
"baseline","1445540","4","64","4","2048","62","0.0","1.000298","0.842622","0.785803","1.842924"
"baseline","1445540","4","64","4","2048","61","0.0","0.999814","0.843275","0.788092","1.843092"
"baseline","1445540","4","64","4","2048","60","0.0","0.999332","0.843976","0.787501","1.843315"
"baseline","1445540","4","64","4","2048","59","0.0","0.99882","0.844667","0.789517","1.843492"
"baseline","1445540","4","64","4","2048","58","0.0","0.998325","0.845357","0.791225","1.843685"
"baseline","1445540","4","64","4","2048","57","0.0","0.997827","0.846053","0.789557","1.843885"
"baseline","1445540","4","64","4","2048","56","0.0","0.99732","0.846769","0.791525","1.844093"
"baseline","1445540","4","64","4","2048","55","0.0","0.996799","0.847445","0.796782","1.844247"
"baseline","1445540","4","64","4","2048","54","0.0","0.996296","0.848117","0.798838","1.844416"
"baseline","1445540","4","64","4","2048","53","0.0","0.99585","0.848754","0.798488","1.844608"
"baseline","1445540","4","64","4","2048","52","0.0","0.995385","0.849401","0.799573","1.844789"
"baseline","1445540","4","64","4","2048","51","0.0","0.994957","0.850035","0.799774","1.844995"
"baseline","1445540","4","64","4","2048","50","0.0","0.994506","0.850696","0.800447","1.845206"
"baseline","1445540","4","64","4","2048","49","0.0","0.994041","0.851368","0.801616","1.845413"
"baseline","1445540","4","64","4","2048","48","0.0","0.993551","0.852053","0.802102","1.845607"
"baseline","1445540","4","64","4","2048","47","0.0","0.993938","0.852761","0.801311","1.846703"
"baseline","1445540","4","64","4","2048","46","0.0","0.99352","0.853412","0.804079","1.846937"
"baseline","1445540","4","64","4","2048","45","0.0","0.993047","0.854099","0.803444","1.84715"
"baseline","1445540","4","64","4","2048","44","0.0","0.992565","0.854846","0.803982","1.847413"
"baseline","1445540","4","64","4","2048","43","0.0","0.992112","0.855545","0.80393","1.847663"
"baseline","1445540","4","64","4","2048","42","0.0","0.991649","0.856237","0.805063","1.847891"
"baseline","1445540","4","64","4","2048","41","0.0","0.991207","0.856927","0.807256","1.848137"
"baseline","1445540","4","64","4","2048","40","0.0","0.990734","0.857652","0.808701","1.848389"
"baseline","1445540","4","64","4","2048","39","0.0","0.990261","0.858367","0.81255","1.848631"
"baseline","1445540","4","64","4","2048","38","0.0","0.989809","0.859054","0.812782","1.848867"
"baseline","1445540","4","64","4","2048","37","0.0","0.989329","0.859784","0.814791","1.849117"
"baseline","1445540","4","64","4","2048","36","0.0","0.988907","0.860459","0.817925","1.849369"
"baseline","1445540","4","64","4","2048","35","0.0","0.988472","0.861135","0.818615","1.849611"
"baseline","1445540","4","64","4","2048","34","0.0","0.988006","0.861839","0.820099","1.849846"
"baseline","1445540","4","64","4","2048","33","0.0","0.987576","0.862506","0.822042","1.850085"
"baseline","1445540","4","64","4","2048","32","0.0","0.987106","0.863239","0.821873","1.850348"
"baseline","1445540","4","64","4","2048","31","0.0","0.985968","0.863982","0.823723","1.849953"
"baseline","1445540","4","64","4","2048","30","0.0","0.985507","0.864717","0.824995","1.850228"
"baseline","1445540","4","64","4","2048","29","0.0","0.985006","0.865455","0.827122","1.850464"
"baseline","1445540","4","64","4","2048","28","0.0","0.984549","0.866224","0.827464","1.850777"
"baseline","1445540","4","64","4","2048","27","0.0","0.984076","0.866973","0.83061","1.851054"
"baseline","1445540","4","64","4","2048","26","0.0","0.983591","0.867763","0.831016","1.851357"
"baseline","1445540","4","64","4","2048","25","0.0","0.983179","0.868502","0.833283","1.851685"
"baseline","1445540","4","64","4","2048","24","0.0","0.982687","0.869268","0.835328","1.851957"
"baseline","1445540","4","64","4","2048","23","0.0","0.982203","0.870004","0.837937","1.852209"
"baseline","1445540","4","64","4","2048","22","0.0","0.981749","0.870734","0.838597","1.852487"
"baseline","1445540","4","64","4","2048","21","0.0","0.981293","0.871465","0.84008","1.852761"
"baseline","1445540","4","64","4","2048","20","0.0","0.980833","0.872201","0.840736","1.85304"
"baseline","1445540","4","64","4","2048","19","0.0","0.980368","0.872935","0.843011","1.853308"
"baseline","1445540","4","64","4","2048","18","0.0","0.979894","0.873686","0.846951","1.853583"
"baseline","1445540","4","64","4","2048","17","0.0","0.979412","0.874455","0.847785","1.853872"
"baseline","1445540","4","64","4","2048","16","0.0","0.978925","0.875242","0.85021","1.854172"
"baseline","1445540","4","64","4","2048","15","0.0","0.979075","0.876083","0.852502","1.855164"
"baseline","1445540","4","64","4","2048","14","0.0","0.978741","0.876736","0.854184","1.855486"
"baseline","1445540","4","64","4","2048","13","0.0","0.978398","0.877393","0.856163","1.855799"
"baseline","1445540","4","64","4","2048","12","0.0","0.97806","0.878094","0.858189","1.85616"
"baseline","1445540","4","64","4","2048","11","0.0","0.977723","0.878802","0.860204","1.85653"
"baseline","1445540","4","64","4","2048","10","0.0","0.977379","0.879459","0.862493","1.856845"
"baseline","1445540","4","64","4","2048","9","0.0","0.977048","0.880121","0.864454","1.857178"
"baseline","1445540","4","64","4","2048","8","0.0","0.976715","0.880816","0.866786","1.857539"
"baseline","1445540","4","64","4","2048","7","0.0","0.975864","0.881475","0.869128","1.857342"
"baseline","1445540","4","64","4","2048","6","0.0","0.975593","0.882113","0.871191","1.857709"
"baseline","1445540","4","64","4","2048","5","0.0","0.975261","0.882754","0.873421","1.858019"
"baseline","1445540","4","64","4","2048","4","0.0","0.974927","0.883402","0.875494","1.858334"
"baseline","1445540","4","64","4","2048","3","0.0","0.974533","0.884037","0.877672","1.858574"
